doi,doi_url
10.1049/cp:20060703,https://doi.org/10.1049/cp:20060703
10.1017/S1431927606067109,https://doi.org/10.1017/S1431927606067109
10.7148/2006-0466,https://doi.org/10.7148/2006-0466
10.52842/conf.ecaade.2006.636,https://doi.org/10.52842/conf.ecaade.2006.636
10.52842/conf.acadia.2005.128,https://doi.org/10.52842/conf.acadia.2005.128
10.2749/101686604777963711,https://doi.org/10.2749/101686604777963711
10.17660/ActaHortic.2003.614.55,https://doi.org/10.17660/ActaHortic.2003.614.55
10.3141/1838-04,https://doi.org/10.3141/1838-04
10.2307/991783,https://doi.org/10.2307/991783
10.1590/S0100-73862001000200004,https://doi.org/10.1590/S0100-73862001000200004
