doi,doi_url
10.1088/1755-1315/1554/1/012115,https://doi.org/10.1088/1755-1315/1554/1/012115
10.1088/1755-1315/1546/1/012071,https://doi.org/10.1088/1755-1315/1546/1/012071
10.1088/1361-665X/ad9446,https://doi.org/10.1088/1361-665X/ad9446
10.1088/1755-1315/1404/1/012015,https://doi.org/10.1088/1755-1315/1404/1/012015
10.1088/1755-1315/1301/1/012012,https://doi.org/10.1088/1755-1315/1301/1/012012
10.1088/1755-1315/1404/1/012009,https://doi.org/10.1088/1755-1315/1404/1/012009
10.1088/1755-1315/1210/1/012012,https://doi.org/10.1088/1755-1315/1210/1/012012
10.1088/1755-1315/1210/1/012003,https://doi.org/10.1088/1755-1315/1210/1/012003
10.1088/1742-6596/2600/9/092017,https://doi.org/10.1088/1742-6596/2600/9/092017
10.1088/1742-6596/2654/1/012109,https://doi.org/10.1088/1742-6596/2654/1/012109
10.1088/1742-6596/2600/2/022006,https://doi.org/10.1088/1742-6596/2600/2/022006
