doi,doi_url
10.1016/j.jobe.2021.103076,https://doi.org/10.1016/j.jobe.2021.103076
10.1016/j.jobe.2021.102535,https://doi.org/10.1016/j.jobe.2021.102535
10.1016/j.jobe.2021.103027,https://doi.org/10.1016/j.jobe.2021.103027
10.1016/j.energy.2021.121165,https://doi.org/10.1016/j.energy.2021.121165
10.1016/j.buildenv.2021.108092,https://doi.org/10.1016/j.buildenv.2021.108092
10.1016/j.enbuild.2021.111138,https://doi.org/10.1016/j.enbuild.2021.111138
10.1016/j.scs.2021.102979,https://doi.org/10.1016/j.scs.2021.102979
10.1016/j.apenergy.2021.117112,https://doi.org/10.1016/j.apenergy.2021.117112
10.1016/j.enbuild.2021.111034,https://doi.org/10.1016/j.enbuild.2021.111034
10.1016/j.autcon.2021.103776,https://doi.org/10.1016/j.autcon.2021.103776
10.1016/j.foar.2021.02.003,https://doi.org/10.1016/j.foar.2021.02.003
