eid,doi,doi_url,title,source
2-s2.0-85211597558,10.1109/PVSC57443.2024.10748886,https://doi.org/10.1109/PVSC57443.2024.10748886,Application of Ladybug Tool on Building-Installed PV Reconfiguration Under Partial Shading Condition,Conference Record of the IEEE Photovoltaic Specialists Conference
2-s2.0-85211631730,10.1109/PVSC57443.2024.10749295,https://doi.org/10.1109/PVSC57443.2024.10749295,Pre-Construction Modeling of Shade Loss Due to Wind Turbine Shadow Flicker on Solar PV,Conference Record of the IEEE Photovoltaic Specialists Conference
2-s2.0-85207102947,10.1109/CISAT62382.2024.10695424,https://doi.org/10.1109/CISAT62382.2024.10695424,A dynamic envelope extraction method of spacecraft parameters based on improved curve matching search,2024 7th International Conference on Computer Information Science and Application Technology Cisat 2024
2-s2.0-85194192494,10.1109/SmartCities4.056956.2023.10525757,https://doi.org/10.1109/SmartCities4.056956.2023.10525757,Solar Radiation Analysis : Computational Performance Analysis for the Foldable Axis of a Responsive External Skin on the South Façade,2023 2nd International Conference on Smart Cities 4 0 Smart Cities 4 0 2023
2-s2.0-85180745029,10.1109/ICKII58656.2023.10332659,https://doi.org/10.1109/ICKII58656.2023.10332659,Computer-Aided Design Application in Determining Minimum Discomfort Glare,Proceedings of the 2023 IEEE 6th International Conference on Knowledge Innovation and Invention Ickii 2023
2-s2.0-85187286399,10.1109/AIKIIE60097.2023.10389818,https://doi.org/10.1109/AIKIIE60097.2023.10389818,Responsive Design and Adaptability of Building Skin Using Deep Learning Algorithms,IEEE 1st International Conference on Ambient Intelligence Knowledge Informatics and Industrial Electronics Aikiie 2023
2-s2.0-85173613581,10.1109/SeFeT57834.2023.10245966,https://doi.org/10.1109/SeFeT57834.2023.10245966,Study on Artificial Neural Network Based MPPT Algorithm in PV Application,2023 IEEE 3rd International Conference on Sustainable Energy and Future Electric Transportation Sefet 2023
2-s2.0-85179003206,10.1109/BlackSeaCom58138.2023.10299692,https://doi.org/10.1109/BlackSeaCom58138.2023.10299692,Adaptive Envelope Detector-Based Phase Fault Detection Method for Power System Grid Distortions,2023 IEEE International Black Sea Conference on Communications and Networking Blackseacom 2023
2-s2.0-85142423638,10.1109/CW55638.2022.00011,https://doi.org/10.1109/CW55638.2022.00011,Kinetic Façade Design with Eshelby Twist for Sunlight Exposure Reduction,Proceedings 2022 International Conference on Cyberworlds Cw 2022
2-s2.0-85141161213,10.1109/ACIT54803.2022.9913105,https://doi.org/10.1109/ACIT54803.2022.9913105,The Concept and Means of Adaptive Shading,Proceedings International Conference on Advanced Computer Information Technologies Acit
2-s2.0-85140771269,10.1109/ETSAIDE53569.2022.9906380,https://doi.org/10.1109/ETSAIDE53569.2022.9906380,Intelligent Façade Skinning System Based on Crowd-Sensing and Air-Quality Monitoring,2022 Engineering and Technology for Sustainable Architectural and Interior Design Environments Etsaide 2022
