eid,doi,doi_url,title,source
2-s2.0-105008398757,10.5334/bc.597,https://doi.org/10.5334/bc.597,Exploring interactions between shading and view using visual difference prediction,Buildings and Cities
2-s2.0-105029224408,10.52842/conf.ecaade.2025.2.445,https://doi.org/10.52842/conf.ecaade.2025.2.445,Smart Hinges Using Shape Memory Alloys for Architectural Applications,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-105035254087,10.26868/25222708.2025.1687,https://doi.org/10.26868/25222708.2025.1687,Assessing solar performance in advanced facades: Comparative analysis of control strategies using a dynamic key performance indicator,Building Simulation Conference Proceedings
2-s2.0-105033524339,10.7712/120125.12585.25759,https://doi.org/10.7712/120125.12585.25759,ASSESSING THE IMPACT OF HORIZONTAL RESTRAINTS ON THE SEISMIC ROCKING OF MASONRY FAÇADES INCLUDING DYNAMIC SOIL-STRUCTURE INTERACTION,Compdyn Proceedings
2-s2.0-105019365078,10.15627/jd.2025.25,https://doi.org/10.15627/jd.2025.25,Evaluating Daylighting Performance of Parametric Mashrabiya in Mediterranean Climate: A Simulation-based Approach,Journal of Daylighting
2-s2.0-105030547976,10.18860/jia.v8i4.25911,https://doi.org/10.18860/jia.v8i4.25911,"ISLAMIC AND SCIENTIFIC PERSPECTIVES ON SHADING COEFFICIENT, CARBON DIOXIDE CONCENTRATION REDUCTION, AND COOLING EFFECT OF PRODUCTIVE FACADE",Journal of Islamic Architecture
2-s2.0-105019900679,10.1201/9781003513834-8,https://doi.org/10.1201/9781003513834-8,"Elevating Wellness: Integrating Health, Sustainability, and Urban Vitality in Tall Building Design",Transforming Healthcare Infrastructure
2-s2.0-105022788070,10.47556/J.WJSTSD.20.4.2025.1,https://doi.org/10.47556/J.WJSTSD.20.4.2025.1,The Multi-Objective Optimisation for Energy Consumption and Daylight of Office Buildings in London: Meshed Façade Energy Study,World Journal of Science Technology and Sustainable Development
2-s2.0-105023438458,10.52842/conf.caadria.2025.2.449,https://doi.org/10.52842/conf.caadria.2025.2.449,Programming Bilayer Structures in 4D-printed Hygromorphs by Tailoring Porosity in Macroscale,Proceedings of the International Conference on Computer Aided Architectural Design Research in Asia
2-s2.0-105014513235,10.13124/9788860462022_22,https://doi.org/10.13124/9788860462022_22,Automating Solar Shading Control in Residential Buildings Located in a Temperate Climate: A Household-Specific Decision,Building Simulation Applications
2-s2.0-105035259499,10.26868/25222708.2025.1306,https://doi.org/10.26868/25222708.2025.1306,"Developing Early Design Stages Tools for Windows Considering Sky Conditions, Solar Radiation and Shading Control",Building Simulation Conference Proceedings
2-s2.0-85218276725,10.21741/9781644903391-38,https://doi.org/10.21741/9781644903391-38,Towards resilient architecture in technological innovation and AI,Materials Research Proceedings
2-s2.0-105025587258,10.29227/IM-2025-02-02-106,https://doi.org/10.29227/IM-2025-02-02-106,"The Future of Nearly Zero Energy Buildings (NZEBs) in a Warming Climate: Balancing Heating, Cooling, and Renewable Energy Strategies",Inzynieria Mineralna
2-s2.0-105033241070,10.23968/2500-0055-2025-10-3-28-39,https://doi.org/10.23968/2500-0055-2025-10-3-28-39,IMPACT OF BREATHING FACADES AND BIOMIMICRY ON VENTILATION AND INDOOR AIR QUALITY,Architecture and Engineering
2-s2.0-105005061718,10.1117/12.3062320,https://doi.org/10.1117/12.3062320,A dynamic envelope extraction method of spacecraft parameters based on fast matching search,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-105027912674,10.26830/symmetry_2025_4_397,https://doi.org/10.26830/symmetry_2025_4_397,FOLDING THE RULE: BEHAVIOR OF TOPOLOGICAL SCALE DISRUPTIONS IN SYMMETRIC YOSHIMURA PATTERNS,Symmetry Culture and Science
2-s2.0-85215763538,10.56318/as/2.2024.136,https://doi.org/10.56318/as/2.2024.136,Formation of the principles of tectonics of modern architectural forms,Architectural Studies
2-s2.0-105026191910,10.54338/27382656-2024.7-08,https://doi.org/10.54338/27382656-2024.7-08,SMART AND DYNAMIC FACADES: A PATH TO ENERGY OPTIMIZATION IN ARID ENVIRONMENTS,Journal of Architectural and Engineering Research
2-s2.0-86000234828,10.4018/979-8-3693-6522-9.ch005,https://doi.org/10.4018/979-8-3693-6522-9.ch005,Climate-responsive façade design: Adapting to global warming,Community Resilience and Climate Change Challenges Pursuit of Sustainable Development Goals Sdgs
2-s2.0-85211459943,10.35378/gujs.1389930,https://doi.org/10.35378/gujs.1389930,Status Quo of Multi-Objective Design Optimization of Kinetic Facades: A Quantitative Review,Gazi University Journal of Science
2-s2.0-85200792993,10.15627/jd.2024.14,https://doi.org/10.15627/jd.2024.14,Synergistic Strategies: Comparing Energy Performance in Climate-Adaptive Building Envelopes for Iran's Cold Semi-Arid Climate,Journal of Daylighting
