eid,doi,doi_url,title,source
2-s2.0-105038431270,10.1038/s41598-026-44644-9,https://doi.org/10.1038/s41598-026-44644-9,Comparing daylight performance of dynamic and static shadings in office façades across multiple U.S. cities with various sky conditions,Scientific Reports
2-s2.0-85210503469,10.1038/s41467-024-54808-8,https://doi.org/10.1038/s41467-024-54808-8,Weather-responsive adaptive shading through biobased and bioinspired hygromorphic 4D-printing,Nature Communications
2-s2.0-85177649709,10.1038/s41598-023-47593-9,https://doi.org/10.1038/s41598-023-47593-9,A conceptual design of circular adaptive façade module for reuse,Scientific Reports
2-s2.0-85068928948,10.1038/s41560-019-0424-0,https://doi.org/10.1038/s41560-019-0424-0,Dynamic photovoltaic building envelopes for adaptive energy and comfort management,Nature Energy
2-s2.0-85039788581,10.1038/s41598-017-08555-0,https://doi.org/10.1038/s41598-017-08555-0,Atomic Force Microscopy Reveals the Dynamic Morphology of Fenestrations in Live Liver Sinusoidal Endothelial Cells,Scientific Reports
