doi,doi_url
10.1016/j.enbuild.2026.117493,https://doi.org/10.1016/j.enbuild.2026.117493
10.1016/j.conengprac.2026.106893,https://doi.org/10.1016/j.conengprac.2026.106893
10.1016/j.buildenv.2026.114615,https://doi.org/10.1016/j.buildenv.2026.114615
10.1016/j.energy.2026.140990,https://doi.org/10.1016/j.energy.2026.140990
10.1016/j.buildenv.2026.114541,https://doi.org/10.1016/j.buildenv.2026.114541
10.1016/j.jweia.2026.106394,https://doi.org/10.1016/j.jweia.2026.106394
10.1016/j.egyr.2025.12.042,https://doi.org/10.1016/j.egyr.2025.12.042
10.1016/j.enbuild.2026.117351,https://doi.org/10.1016/j.enbuild.2026.117351
10.1016/j.sftr.2025.101599,https://doi.org/10.1016/j.sftr.2025.101599
10.1016/j.egyr.2025.109017,https://doi.org/10.1016/j.egyr.2025.109017
10.1016/j.precisioneng.2026.02.017,https://doi.org/10.1016/j.precisioneng.2026.02.017
