doi,doi_url
10.1088/1742-6596/2042/1/012056,https://doi.org/10.1088/1742-6596/2042/1/012056
10.1088/1742-6596/2042/1/012072,https://doi.org/10.1088/1742-6596/2042/1/012072
10.1088/1755-1315/907/1/012012,https://doi.org/10.1088/1755-1315/907/1/012012
10.1088/1755-1315/798/1/012001,https://doi.org/10.1088/1755-1315/798/1/012001
10.1088/1755-1315/794/1/012182,https://doi.org/10.1088/1755-1315/794/1/012182
10.1088/1742-6596/1904/1/012014,https://doi.org/10.1088/1742-6596/1904/1/012014
10.1088/1757-899X/951/1/012014,https://doi.org/10.1088/1757-899X/951/1/012014
10.1088/1361-665X/abb987,https://doi.org/10.1088/1361-665X/abb987
10.1088/1757-899X/890/1/012169,https://doi.org/10.1088/1757-899X/890/1/012169
10.1088/1757-899X/879/1/012145,https://doi.org/10.1088/1757-899X/879/1/012145
