doi,doi_url
10.14358/PERS.25-00037R3,https://doi.org/10.14358/PERS.25-00037R3
10.4018/979-8-3373-5248-0.ch006,https://doi.org/10.4018/979-8-3373-5248-0.ch006
10.17973/MMSJ.2025_11_2025073,https://doi.org/10.17973/MMSJ.2025_11_2025073
10.31026/j.eng.2025.11.10,https://doi.org/10.31026/j.eng.2025.11.10
10.21608/auej.2025.382274.1833,https://doi.org/10.21608/auej.2025.382274.1833
10.35784/bud-arch.7102,https://doi.org/10.35784/bud-arch.7102
10.18280/ijdne.200914,https://doi.org/10.18280/ijdne.200914
10.37934/arfmts.131.1.155174,https://doi.org/10.37934/arfmts.131.1.155174
10.21608/jesaun.2025.360974.1428,https://doi.org/10.21608/jesaun.2025.360974.1428
10.1021/acsenergylett.5c00637,https://doi.org/10.1021/acsenergylett.5c00637
10.15627/jd.2025.5,https://doi.org/10.15627/jd.2025.5
