doi,doi_url
10.1117/12.3010949,https://doi.org/10.1117/12.3010949
10.1049/icp.2024.2682,https://doi.org/10.1049/icp.2024.2682
10.5109/7323364,https://doi.org/10.5109/7323364
10.14455/ISEC.2024.11(1).AAE-10,https://doi.org/10.14455/ISEC.2024.11(1).AAE-10
10.71846/18-wcee-2656,https://doi.org/10.71846/18-wcee-2656
10.52842/conf.caadria.2024.3.121,https://doi.org/10.52842/conf.caadria.2024.3.121
10.18086/swc.2023.06.04,https://doi.org/10.18086/swc.2023.06.04
10.52842/conf.caadria.2024.3.253,https://doi.org/10.52842/conf.caadria.2024.3.253
10.52842/conf.ecaade.2024.1.283,https://doi.org/10.52842/conf.ecaade.2024.1.283
10.1063/5.0171316,https://doi.org/10.1063/5.0171316
10.1063/5.0176121,https://doi.org/10.1063/5.0176121
