doi,doi_url
10.2220/biomedres.43.11,https://doi.org/10.2220/biomedres.43.11
10.26868/25222708.2021.30519,https://doi.org/10.26868/25222708.2021.30519
10.52842/conf.ecaade.2022.1.243,https://doi.org/10.52842/conf.ecaade.2022.1.243
10.52842/conf.ecaade.2022.1.253,https://doi.org/10.52842/conf.ecaade.2022.1.253
10.13189/cea.2021.090731,https://doi.org/10.13189/cea.2021.090731
10.1186/s44147-021-00037-5,https://doi.org/10.1186/s44147-021-00037-5
10.18280/ijdne.160601,https://doi.org/10.18280/ijdne.160601
10.18280/ijdne.160601,https://doi.org/10.18280/ijdne.160601
10.1063/5.0068362,https://doi.org/10.1063/5.0068362
10.1108/OHI-02-2021-0028,https://doi.org/10.1108/OHI-02-2021-0028
10.1108/OHI-02-2021-0031,https://doi.org/10.1108/OHI-02-2021-0031
