doi,doi_url
10.1080/17452007.2025.2548549,https://doi.org/10.1080/17452007.2025.2548549
10.1080/17452759.2025.2591322,https://doi.org/10.1080/17452759.2025.2591322
10.1080/23744731.2025.2511560,https://doi.org/10.1080/23744731.2025.2511560
10.1080/00038628.2025.2545320,https://doi.org/10.1080/00038628.2025.2545320
10.1080/17452007.2025.2486176,https://doi.org/10.1080/17452007.2025.2486176
10.1080/13467581.2025.2604355,https://doi.org/10.1080/13467581.2025.2604355
10.1080/17459737.2024.2419079,https://doi.org/10.1080/17459737.2024.2419079
10.1080/17508975.2024.2424244,https://doi.org/10.1080/17508975.2024.2424244
10.1080/00038628.2023.2281401,https://doi.org/10.1080/00038628.2023.2281401
10.1080/17452007.2023.2287643,https://doi.org/10.1080/17452007.2023.2287643
