doi,doi_url
10.1109/IISA66859.2025.11311297,https://doi.org/10.1109/IISA66859.2025.11311297
10.1109/ICPEA65539.2025.11198251,https://doi.org/10.1109/ICPEA65539.2025.11198251
10.1109/ICINVENTS64613.2025.11401891,https://doi.org/10.1109/ICINVENTS64613.2025.11401891
10.1109/JSEN.2025.3591671,https://doi.org/10.1109/JSEN.2025.3591671
10.1109/TASE.2025.3569539,https://doi.org/10.1109/TASE.2025.3569539
10.1109/SEST61601.2024.10694396,https://doi.org/10.1109/SEST61601.2024.10694396
10.1109/EEEIC/ICPSEurope61470.2024.10751222,https://doi.org/10.1109/EEEIC/ICPSEurope61470.2024.10751222
10.1109/ICBIR61386.2024.10875775,https://doi.org/10.1109/ICBIR61386.2024.10875775
10.1109/ICCECE61317.2024.10504239,https://doi.org/10.1109/ICCECE61317.2024.10504239
10.1109/ETCM63562.2024.10746014,https://doi.org/10.1109/ETCM63562.2024.10746014
10.1109/IC-SIT63503.2024.10862256,https://doi.org/10.1109/IC-SIT63503.2024.10862256
