doi,doi_url
10.1016/j.eng.2020.07.020,https://doi.org/10.1016/j.eng.2020.07.020
10.1016/j.solener.2020.11.003,https://doi.org/10.1016/j.solener.2020.11.003
10.1016/j.autcon.2020.103397,https://doi.org/10.1016/j.autcon.2020.103397
10.1016/j.enbuild.2020.110377,https://doi.org/10.1016/j.enbuild.2020.110377
10.1016/j.buildenv.2020.107292,https://doi.org/10.1016/j.buildenv.2020.107292
10.1016/j.scs.2020.102368,https://doi.org/10.1016/j.scs.2020.102368
10.1016/j.jmsy.2020.08.017,https://doi.org/10.1016/j.jmsy.2020.08.017
10.1016/j.jobe.2020.101404,https://doi.org/10.1016/j.jobe.2020.101404
10.1016/j.scs.2020.102232,https://doi.org/10.1016/j.scs.2020.102232
10.1016/j.jobe.2020.101397,https://doi.org/10.1016/j.jobe.2020.101397
10.1016/j.ejvs.2020.05.023,https://doi.org/10.1016/j.ejvs.2020.05.023
