doi,doi_url
10.1016/j.buildenv.2025.113948,https://doi.org/10.1016/j.buildenv.2025.113948
10.1016/j.buildenv.2025.114040,https://doi.org/10.1016/j.buildenv.2025.114040
10.1016/j.buildenv.2025.113983,https://doi.org/10.1016/j.buildenv.2025.113983
10.1016/j.applthermaleng.2025.128924,https://doi.org/10.1016/j.applthermaleng.2025.128924
10.1016/j.enbuild.2025.116677,https://doi.org/10.1016/j.enbuild.2025.116677
10.1016/j.buildenv.2025.113861,https://doi.org/10.1016/j.buildenv.2025.113861
10.1016/j.foar.2026.01.009,https://doi.org/10.1016/j.foar.2026.01.009
10.1016/j.enbenv.2026.02.006,https://doi.org/10.1016/j.enbenv.2026.02.006
10.1016/j.enbuild.2025.116629,https://doi.org/10.1016/j.enbuild.2025.116629
10.1016/j.enbenv.2025.09.001,https://doi.org/10.1016/j.enbenv.2025.09.001
10.1016/j.jare.2026.04.011,https://doi.org/10.1016/j.jare.2026.04.011
