doi,doi_url
10.1016/j.jobe.2024.109423,https://doi.org/10.1016/j.jobe.2024.109423
10.1016/j.solener.2024.112736,https://doi.org/10.1016/j.solener.2024.112736
10.1016/j.rser.2024.114474,https://doi.org/10.1016/j.rser.2024.114474
10.1016/j.enbuild.2024.114222,https://doi.org/10.1016/j.enbuild.2024.114222
10.1016/j.jobe.2024.109167,https://doi.org/10.1016/j.jobe.2024.109167
10.1016/j.egyr.2024.05.047,https://doi.org/10.1016/j.egyr.2024.05.047
10.1016/j.enbuild.2024.114193,https://doi.org/10.1016/j.enbuild.2024.114193
10.1016/j.enbuild.2024.114150,https://doi.org/10.1016/j.enbuild.2024.114150
10.1016/j.enconman.2024.118401,https://doi.org/10.1016/j.enconman.2024.118401
10.1016/j.energy.2024.131049,https://doi.org/10.1016/j.energy.2024.131049
10.1016/j.jobe.2024.108616,https://doi.org/10.1016/j.jobe.2024.108616
