doi,doi_url
10.3390/su131810313,https://doi.org/10.3390/su131810313
10.3390/ijerph18168870,https://doi.org/10.3390/ijerph18168870
10.3390/su13168701,https://doi.org/10.3390/su13168701
10.3390/polym13152554,https://doi.org/10.3390/polym13152554
10.3390/buildings11080348,https://doi.org/10.3390/buildings11080348
10.3390/su13147670,https://doi.org/10.3390/su13147670
10.3390/ma14143771,https://doi.org/10.3390/ma14143771
10.3390/buildings11070274,https://doi.org/10.3390/buildings11070274
10.3390/en14113272,https://doi.org/10.3390/en14113272
10.3390/electronicmat2020014,https://doi.org/10.3390/electronicmat2020014
10.3390/en14102946,https://doi.org/10.3390/en14102946
