doi,doi_url
10.1155/ina/9959278,https://doi.org/10.1155/ina/9959278
10.63044/w26xio184,https://doi.org/10.63044/w26xio184
10.53898/JOSSE2025548,https://doi.org/10.53898/JOSSE2025548
10.1126/scirobotics.ady7233,https://doi.org/10.1126/scirobotics.ady7233
10.1108/SASBE-05-2025-0218,https://doi.org/10.1108/SASBE-05-2025-0218
10.30822/arteks.v11i1.4973,https://doi.org/10.30822/arteks.v11i1.4973
10.13189/cea.2026.140209,https://doi.org/10.13189/cea.2026.140209
10.35378/gujs.1629541,https://doi.org/10.35378/gujs.1629541
10.15627/jd.2025.18,https://doi.org/10.15627/jd.2025.18
10.15627/jd.2025.17,https://doi.org/10.15627/jd.2025.17
10.2478/czoto-2025-0048,https://doi.org/10.2478/czoto-2025-0048
