doi,doi_url
10.1109/SoutheastCon63549.2026.11476704,https://doi.org/10.1109/SoutheastCon63549.2026.11476704
10.1109/SEFET65155.2025.11255452,https://doi.org/10.1109/SEFET65155.2025.11255452
10.1109/ICEPE65965.2025.11139553,https://doi.org/10.1109/ICEPE65965.2025.11139553
10.1109/GIEST66547.2025.11387715,https://doi.org/10.1109/GIEST66547.2025.11387715
10.1109/ACCESS.2025.3551226,https://doi.org/10.1109/ACCESS.2025.3551226
10.1109/TTE.2025.3581349,https://doi.org/10.1109/TTE.2025.3581349
10.1109/ICRERA66237.2025.11284095,https://doi.org/10.1109/ICRERA66237.2025.11284095
10.1109/SISIMPACT67725.2025.11439429,https://doi.org/10.1109/SISIMPACT67725.2025.11439429
10.1109/ELMA65795.2025.11083509,https://doi.org/10.1109/ELMA65795.2025.11083509
10.1109/SSDEE64538.2025.10967910,https://doi.org/10.1109/SSDEE64538.2025.10967910
10.1109/SSI65953.2025.11107200,https://doi.org/10.1109/SSI65953.2025.11107200
