doi,doi_url
10.1108/978-1-83549-818-720243007,https://doi.org/10.1108/978-1-83549-818-720243007
10.1098/rsta.2024.0009,https://doi.org/10.1098/rsta.2024.0009
10.18280/ijdne.190503,https://doi.org/10.18280/ijdne.190503
10.22337/2587-9618-2024-20-3-56-68,https://doi.org/10.22337/2587-9618-2024-20-3-56-68
10.4018/979-8-3693-3200-9.ch015,https://doi.org/10.4018/979-8-3693-3200-9.ch015
10.13189/cea.2024.120415,https://doi.org/10.13189/cea.2024.120415
10.56261/jars.v21.264544,https://doi.org/10.56261/jars.v21.264544
10.22320/07190700.2024.14.01.03,https://doi.org/10.22320/07190700.2024.14.01.03
10.15627/jd.2024.5,https://doi.org/10.15627/jd.2024.5
10.2507/IJSIMM23-2-687,https://doi.org/10.2507/IJSIMM23-2-687
10.1108/OHI-04-2023-0074,https://doi.org/10.1108/OHI-04-2023-0074
