doi,doi_url
10.1016/j.jobe.2022.105027,https://doi.org/10.1016/j.jobe.2022.105027
10.1016/j.eml.2022.101909,https://doi.org/10.1016/j.eml.2022.101909
10.1016/j.enbuild.2022.112419,https://doi.org/10.1016/j.enbuild.2022.112419
10.1016/j.enbuild.2022.112403,https://doi.org/10.1016/j.enbuild.2022.112403
10.1016/j.rser.2022.112647,https://doi.org/10.1016/j.rser.2022.112647
10.1016/j.tws.2022.109626,https://doi.org/10.1016/j.tws.2022.109626
10.1016/j.solener.2022.08.008,https://doi.org/10.1016/j.solener.2022.08.008
10.1016/j.buildenv.2022.109479,https://doi.org/10.1016/j.buildenv.2022.109479
10.1016/j.renene.2022.07.073,https://doi.org/10.1016/j.renene.2022.07.073
10.1016/j.enbuild.2022.112268,https://doi.org/10.1016/j.enbuild.2022.112268
10.1016/j.buildenv.2022.109386,https://doi.org/10.1016/j.buildenv.2022.109386
