doi,doi_url
10.1016/j.buildenv.2026.114479,https://doi.org/10.1016/j.buildenv.2026.114479
10.1016/j.enbuild.2026.117393,https://doi.org/10.1016/j.enbuild.2026.117393
10.1016/j.buildenv.2026.114519,https://doi.org/10.1016/j.buildenv.2026.114519
10.1016/j.applthermaleng.2026.130448,https://doi.org/10.1016/j.applthermaleng.2026.130448
10.1016/j.renene.2026.125415,https://doi.org/10.1016/j.renene.2026.125415
10.1016/j.enbuild.2026.117258,https://doi.org/10.1016/j.enbuild.2026.117258
10.1016/j.enbuild.2026.117192,https://doi.org/10.1016/j.enbuild.2026.117192
10.1016/j.buildenv.2026.114475,https://doi.org/10.1016/j.buildenv.2026.114475
10.1016/j.enbuild.2026.117222,https://doi.org/10.1016/j.enbuild.2026.117222
10.1016/j.enconman.2026.121306,https://doi.org/10.1016/j.enconman.2026.121306
10.1016/j.rser.2026.116836,https://doi.org/10.1016/j.rser.2026.116836
