doi,doi_url
10.23919/SpliTech52315.2021.9566358,https://doi.org/10.23919/SpliTech52315.2021.9566358
10.7480/jfde.2021.2.5331,https://doi.org/10.7480/jfde.2021.2.5331
10.7480/jfde.2021.1.5535,https://doi.org/10.7480/jfde.2021.1.5535
10.7480/jfde.2021.1.5539,https://doi.org/10.7480/jfde.2021.1.5539
10.13128/techne-10687,https://doi.org/10.13128/techne-10687
10.13128/techne-10699,https://doi.org/10.13128/techne-10699
10.1108/TR-05-2019-0173,https://doi.org/10.1108/TR-05-2019-0173
10.52842/conf.ecaade.2021.1.365,https://doi.org/10.52842/conf.ecaade.2021.1.365
10.15627/jd.2021.5,https://doi.org/10.15627/jd.2021.5
10.33383/2019-087,https://doi.org/10.33383/2019-087
10.35378/gujs.725902,https://doi.org/10.35378/gujs.725902
