doi,doi_url
10.3130/jaabe.15.335,https://doi.org/10.3130/jaabe.15.335
10.3762/BJNANO.7.200,https://doi.org/10.3762/BJNANO.7.200
10.12989/eas.2016.11.6.983,https://doi.org/10.12989/eas.2016.11.6.983
10.3844/ajeassp.2016.505.519,https://doi.org/10.3844/ajeassp.2016.505.519
10.52842/conf.ecaade.2016.1.213,https://doi.org/10.52842/conf.ecaade.2016.1.213
10.1017/S0890060415000463,https://doi.org/10.1017/S0890060415000463
10.1371/journal.pone.0133519,https://doi.org/10.1371/journal.pone.0133519
10.4324/9781315763279,https://doi.org/10.4324/9781315763279
10.4324/9781315763279,https://doi.org/10.4324/9781315763279
10.1260/1478-0771.13.2.143,https://doi.org/10.1260/1478-0771.13.2.143
10.1260/0266-3511.30.2.85,https://doi.org/10.1260/0266-3511.30.2.85
