doi,doi_url
10.3390/en19102267,https://doi.org/10.3390/en19102267
10.3390/buildings16091779,https://doi.org/10.3390/buildings16091779
10.3390/buildings16101887,https://doi.org/10.3390/buildings16101887
10.3390/buildings16081519,https://doi.org/10.3390/buildings16081519
10.3390/buildings16081615,https://doi.org/10.3390/buildings16081615
10.3390/solar6020014,https://doi.org/10.3390/solar6020014
10.3390/buildings16071449,https://doi.org/10.3390/buildings16071449
10.3390/en19071641,https://doi.org/10.3390/en19071641
10.3390/su18063052,https://doi.org/10.3390/su18063052
10.3390/biomimetics11030222,https://doi.org/10.3390/biomimetics11030222
10.3390/buildings16051048,https://doi.org/10.3390/buildings16051048
