doi,doi_url
10.3390/architecture5010012,https://doi.org/10.3390/architecture5010012
10.3390/buildings15060876,https://doi.org/10.3390/buildings15060876
10.3390/buildings15060988,https://doi.org/10.3390/buildings15060988
10.3390/su17052116,https://doi.org/10.3390/su17052116
10.3390/en18061402,https://doi.org/10.3390/en18061402
10.3390/buildings15040578,https://doi.org/10.3390/buildings15040578
10.3390/en18040918,https://doi.org/10.3390/en18040918
10.3390/urbansci9020030,https://doi.org/10.3390/urbansci9020030
10.3390/act14020045,https://doi.org/10.3390/act14020045
10.3390/su17020783,https://doi.org/10.3390/su17020783
10.3390/buildings15020189,https://doi.org/10.3390/buildings15020189
