doi,doi_url
10.1016/j.renene.2019.07.119,https://doi.org/10.1016/j.renene.2019.07.119
10.1016/j.enbuild.2019.109544,https://doi.org/10.1016/j.enbuild.2019.109544
10.1016/j.engstruct.2019.109839,https://doi.org/10.1016/j.engstruct.2019.109839
10.1016/j.enbuild.2019.109543,https://doi.org/10.1016/j.enbuild.2019.109543
10.1016/j.renene.2019.04.121,https://doi.org/10.1016/j.renene.2019.04.121
10.1016/j.autcon.2019.102959,https://doi.org/10.1016/j.autcon.2019.102959
10.1016/j.apenergy.2019.113896,https://doi.org/10.1016/j.apenergy.2019.113896
10.1016/j.solener.2019.10.021,https://doi.org/10.1016/j.solener.2019.10.021
10.1016/j.enconman.2019.112078,https://doi.org/10.1016/j.enconman.2019.112078
10.1016/j.enbuild.2019.109454,https://doi.org/10.1016/j.enbuild.2019.109454
10.1016/j.buildenv.2019.106396,https://doi.org/10.1016/j.buildenv.2019.106396
