doi,doi_url
10.15627/jd.2025.1,https://doi.org/10.15627/jd.2025.1
10.18280/ijdne.200608,https://doi.org/10.18280/ijdne.200608
10.18280/ijsdp.200507,https://doi.org/10.18280/ijsdp.200507
10.13189/cea.2025.131304,https://doi.org/10.13189/cea.2025.131304
10.35378/gujs.1433809,https://doi.org/10.35378/gujs.1433809
10.13189/cea.2025.130204,https://doi.org/10.13189/cea.2025.130204
10.13189/cea.2025.130239,https://doi.org/10.13189/cea.2025.130239
10.20898/j.iass.2024.013,https://doi.org/10.20898/j.iass.2024.013
10.1364/OL.550391,https://doi.org/10.1364/OL.550391
10.1063/5.0258553,https://doi.org/10.1063/5.0258553
10.62754/ais.v6i1.103,https://doi.org/10.62754/ais.v6i1.103
