doi,doi_url
10.3390/smartcities8040127,https://doi.org/10.3390/smartcities8040127
10.3390/buildings15162847,https://doi.org/10.3390/buildings15162847
10.3390/buildings15162958,https://doi.org/10.3390/buildings15162958
10.3390/buildings15162904,https://doi.org/10.3390/buildings15162904
10.3390/buildings15162842,https://doi.org/10.3390/buildings15162842
10.3390/buildings15142572,https://doi.org/10.3390/buildings15142572
10.3390/buildings15142491,https://doi.org/10.3390/buildings15142491
10.3390/buildings15142577,https://doi.org/10.3390/buildings15142577
10.3390/buildings15122072,https://doi.org/10.3390/buildings15122072
10.3390/buildings15111853,https://doi.org/10.3390/buildings15111853
10.3390/buildings15111961,https://doi.org/10.3390/buildings15111961
