eid,doi,doi_url,title,source
2-s2.0-85215956796,10.3390/buildings15020189,https://doi.org/10.3390/buildings15020189,Evaluating the Performance of Fixed 3D-Printed and Dynamic Fabric Modules in a Second-Skin Façade System: A Residential Case Study in Southern Italy at Building and District Scales,Buildings
2-s2.0-85174214387,10.3390/su151914319,https://doi.org/10.3390/su151914319,Study of Technological Advancement and Challenges of Façade System for Sustainable Building: Current Design Practice,Sustainability Switzerland
2-s2.0-85175547871,10.3390/galaxies11050105,https://doi.org/10.3390/galaxies11050105,Three Dimensional Natures of Massive Star Envelopes,Galaxies
2-s2.0-85144863025,10.3390/buildings12122112,https://doi.org/10.3390/buildings12122112,"Adaptive Façades: Review of Designs, Performance Evaluation, and Control Systems",Buildings
